Fahrten,Namen
595,Worb
251,Bern
76,Vechigen
43,Ittigen
43,Ostermundigen
26,Stettlen
20,Köniz
18,Belp
11,Bolligen
10,Burgdorf
9,Zollikofen
8,Mattstetten
6,Krauchthal
5,Rapperswil (BE)
4,Muri bei Bern
3,Thun
3,Kehrsatz
3,Moosseedorf
3,Jegenstorf
3,Oberburg
