Fahrten,Namen
750,Vechigen
250,Bern
157,Worb Dorf
61,"Bolligen, Bahnhof"
34,"Worb Dorf, Bahnhof"
34,Worblaufen
32,Worbboden
29,Konolfingen
28,"Ostermundigen, Kreuzweg"
27,"Bern, Hirschengraben"
26,Ittigen bei Bern
26,"Gümligen, Bahnhof (Tram)"
21,"Worb SBB, Bahnhof"
19,"Ostermundigen, Waldeck"
19,"Bern, Bollwerk"
18,Stettlen
17,"Ittigen, Pulverstutz"
17,"Bern, Wankdorfplatz"
16,Worb SBB
16,Bolligen
