Fahrten,Namen
385,Bern - Worb
135,Vechigen - Worb
94,Ittigen - Worb
81,Muri bei Bern - Vechigen
77,Ostermundigen - Worb
71,Bern - Rubigen
38,Stettlen - Worb
34,Muri bei Bern - Stettlen
25,Bern - Vechigen
21,Grosshöchstetten - Vechigen
20,Bolligen - Worb
19,Rubigen - Vechigen
18,Münsingen - Vechigen
16,Köniz - Worb
15,Biglen - Vechigen
14,Köniz - Rubigen
13,Belp - Worb
12,Worb - Zollikofen
12,Bern - Walkringen
11,Burgdorf - Worb
