Fahrten,Namen
366,Bern - Moosseedorf
11,Moosseedorf - Münsingen
8,Köniz - Moosseedorf
7,Moosseedorf - Thun
5,Moosseedorf - Muri bei Bern
2,Freimettigen - Moosseedorf
2,Kerzers - Moosseedorf
2,Moosseedorf - Wünnewil-Flamatt
2,Düdingen - Moosseedorf
2,Moosseedorf - Olten
2,Laupen - Moosseedorf
2,Herzogenbuchsee - Moosseedorf
2,Moosseedorf - Rubigen
2,Kirchberg (BE) - Moosseedorf
1,Moosseedorf - Steffisburg
1,Moosseedorf - Spiez
1,Greng - Moosseedorf
1,Moosseedorf - Neuenegg
1,Grosshöchstetten - Moosseedorf
1,Moosseedorf - Wichtrach
