Fahrten,Namen
73,Bern - Fraubrunnen
10,Jegenstorf - Thun
3,Jegenstorf - Münsingen
2,Bätterkinden - Ostermundigen
2,Mattstetten - Thun
1,Mattstetten - Münsingen
1,Jegenstorf - Köniz
1,Jegenstorf - Steffisburg
0,Fraubrunnen - Ostermundigen
0,Köniz - Mattstetten
0,Fraubrunnen - Köniz
0,Jegenstorf - Langenthal
0,Mattstetten - Steffisburg
0,Fraubrunnen - Thun
0,Bätterkinden - Köniz
0,Köniz - Utzenstorf
0,Langnau im Emmental - Mattstetten
0,Fraubrunnen - Olten
0,Mattstetten - Olten
0,Jegenstorf - Spiez
