Fahrten,Namen
2159,Bern - Ittigen
742,Bern - Bolligen
546,Bern - Vechigen
344,Bern - Stettlen
328,Bern - Worb
258,Ittigen - Köniz
75,Ittigen - Thun
62,Bern - Krauchthal
54,Bolligen - Köniz
44,Bern - Ostermundigen
41,Ittigen - Wohlen bei Bern
38,Ittigen - Münsingen
34,Köniz - Vechigen
32,Ittigen - Zürich
29,Bremgarten bei Bern - Ittigen
29,Burgdorf - Ittigen
28,Ostermundigen - Vechigen
25,Ittigen - Ostermundigen
25,Ittigen - Muri bei Bern
23,Köniz - Stettlen
