Fahrten,Namen
1846,Ittigen
1747,Bern
265,Worb
243,Vechigen
208,Thun
190,Bolligen
130,Köniz
86,Stettlen
75,Biel/Bienne
65,Zürich
50,Olten
50,Fribourg
40,Lyss
33,Belp
29,Burgdorf
27,Basel
25,Spiez
25,Solothurn
22,Beatenberg
22,Steffisburg
