Fahrten,Namen
942,Bern - Ittigen
251,Bern - Worb
225,Bern - Vechigen
144,Ittigen - Thun
141,Bern - Bolligen
116,Ittigen - Köniz
73,Bern - Stettlen
60,Biel/Bienne - Ittigen
55,Ittigen - Zürich
46,Fribourg - Ittigen
42,Ittigen - Olten
41,Bern - Thun
24,Basel - Ittigen
23,Ittigen - Lyss
22,Belp - Ittigen
21,Ittigen - Spiez
20,Ittigen - Worb
19,Ittigen - Solothurn
18,Worb - Zollikofen
17,Ittigen - Steffisburg
