Fahrten,Namen
251,RE5 (Regionalverkehr Bern-Solothurn)
38,S20 (Schweizerische Bundesbahnen SBB)
13,3 (Busbetrieb Solothurn und Umgebung)
12,20 (Städtische Verkehrsbetriebe Bern)
11,S8 (Regionalverkehr Bern-Solothurn)
6,885 (PostAuto AG)
5,S11 (Aare Seeland mobil (snb))
4,2 (Busbetrieb Solothurn und Umgebung)
3,10 (Städtische Verkehrsbetriebe Bern)
3,22 (Busbetrieb Grenchen und Umgebung)
3,12 (Städtische Verkehrsbetriebe Bern)
3,9 (Städtische Verkehrsbetriebe Bern)
2,8 (Städtische Verkehrsbetriebe Bern)
2,S7 (Regionalverkehr Bern-Solothurn)
2,IR65 (BLS AG (bls))
2,886 (PostAuto AG)
2,IC5 (Schweizerische Bundesbahnen SBB)
1,26 (Busbetrieb Grenchen und Umgebung)
1,2 (Verkehrsbetriebe Biel)
1,S2 (BLS AG (bls))
