Fahrten,Namen
402,Jegenstorf
370,Bern
13,Köniz
4,Belp
2,Zürich
2,Lyss
2,Olten
1,Muri bei Bern
1,Freimettigen
1,Kerzers
1,Langnau im Emmental
1,Wünnewil-Flamatt
1,Kehrsatz
1,Rubigen
0,Grosshöchstetten
0,Laupen
0,Toffen
0,Kloten
0,Wohlen bei Bern
0,Basel
