Fahrten,Namen
1596,Jegenstorf
894,Bern
862,Mattstetten
455,Fraubrunnen
228,Lyssach
223,Zollikofen
202,Ittigen
188,Moosseedorf
182,Rapperswil (BE)
142,Burgdorf
77,Bätterkinden
64,Ostermundigen
51,Solothurn
46,Köniz
34,Grossaffoltern
33,Kirchberg (BE)
33,Utzenstorf
31,Hindelbank
31,Zuchwil
29,Messen
