Fahrten,Namen
288,Fraubrunnen
214,Bern
78,"Lyssach, Bernstrasse West"
31,"Bern, Bollwerk"
26,"Bern, Hirschengraben"
22,Burgdorf
16,"Bern, Wyleregg"
10,"Bern, Inselplatz"
10,"Bern, Bärenplatz"
7,"Bern, Gewerbeschule"
6,"Bern, Zytglogge"
6,"Fraubrunnen, Bahnhof"
5,"Bern, Bahnhof"
5,Kernenried
5,"Bern, Markuskirche"
5,"Bern, Rosengarten"
4,"Liebefeld, Hessstrasse"
3,"Bern, Bärenpark"
3,Zauggenried
2,"Bern, Lorraine"
