Fahrten,Namen
1109,Bern - Solothurn
361,Bern - Zuchwil
260,Bern - Biberist
139,Bern - Grenchen
132,Bern - Lohn-Ammannsegg
115,Bern - Gerlafingen
100,Bern - Derendingen
98,Bern - Langendorf
77,Bätterkinden - Solothurn
74,Lohn-Ammannsegg - Solothurn
73,Buchegg - Solothurn
61,Biberist - Lohn-Ammannsegg
56,Bern - Luterbach
55,Bern - Lengnau (BE)
42,Biberist - Buchegg
42,Bern - Recherswil
41,Köniz - Solothurn
41,Biberist - Bätterkinden
39,Bern - Halten
37,Lohn-Ammannsegg - Zuchwil
