Fahrten,Namen
238,Schönbühl RBS
238,Bern
123,"Schönbühl, Feldegg"
61,"Mattstetten, Dorf"
25,"Bäriswil BE, Mätteli"
9,Lützelflüh-Goldbach
7,Hindelbank
5,Münsingen
4,Lyssach
4,Thun
3,Ramsei
3,Zollbrück
3,Sumiswald-Grünen
3,"Thun, Postbrücke"
2,"Thun, Klosestrasse"
2,"Bäriswil BE, Brunnen"
1,Konolfingen
1,"Kirchberg BE, Grossmatt"
1,"Burgdorf, Bahnhof"
1,Worblaufen
