Fahrten,Namen
470,Bern
313,Mattstetten
238,Moosseedorf
109,Zollikofen
96,Thun
74,Fraubrunnen
42,Köniz
22,Münsingen
15,Steffisburg
15,Jegenstorf
13,Rapperswil (BE)
9,Schwarzenburg
8,Spiez
8,Herzogenbuchsee
7,Olten
6,Hilterfingen
5,Langenthal
5,Freimettigen
5,Langnau im Emmental
5,Düdingen
