Fahrten,Namen
656,Bern
305,Schönbühl Shoppyland
238,Moosseedorf
101,"Bern, Hirschengraben"
96,Oberzollikofen
60,Thun
45,Grafenried
31,"Thun, Postbrücke"
28,"Bümpliz, Unterführung"
28,"Bern, Kocherpark"
26,Zollikofen
20,Münsingen
17,"Bern, Inselplatz"
17,Schalunen
15,Jegenstorf
13,"Thun, Klosestrasse"
13,"Liebefeld, Hessstrasse"
12,"Zollikofen, Schäferei"
12,"Köniz, Brühlplatz"
11,Spiez
