Fahrten,Namen
4546,Bern
1974,Papiermühle
1181,Ittigen bei Bern
1157,"Bern, Hirschengraben"
1042,Worblaufen
973,Bolligen
434,Boll-Utzigen
416,"Bern, Bärenplatz"
352,"Bern, Bollwerk"
340,Worb Dorf
297,"Bolligen, Halen"
292,Stettlen
268,Vechigen
229,"Bern, Inselplatz"
203,Deisswil
161,"Bern, Zytglogge"
149,"Bern, Gewerbeschule"
134,"Liebefeld, Hessstrasse"
132,Bern (Marzilibahn)
131,"Bümpliz, Unterführung"
