Fahrten,Namen
701,Bern
399,Worb
269,Vechigen
200,Bolligen
90,Stettlen
81,Ittigen
31,Zollikofen
23,Thun
15,Biel/Bienne
13,Köniz
8,Jegenstorf
8,Ostermundigen
8,Lyss
6,Moosseedorf
6,Zürich
5,Rapperswil (BE)
5,Olten
5,Walkringen
4,Fraubrunnen
4,Belp
