Fahrten,Namen
133,Bern - Mattstetten
18,Jegenstorf - Mattstetten
16,Ittigen - Mattstetten
13,Mattstetten - Zollikofen
10,Mattstetten - Ostermundigen
8,Mattstetten - Rapperswil (BE)
7,Fraubrunnen - Mattstetten
5,Lyssach - Mattstetten
3,Bätterkinden - Mattstetten
2,Köniz - Mattstetten
2,Mattstetten - Muri bei Bern
2,Biel/Bienne - Mattstetten
2,Mattstetten - Münsingen
2,Mattstetten - Schüpfen
2,Mattstetten - Thun
2,Bolligen - Mattstetten
1,Mattstetten - Solothurn
1,Mattstetten - Utzenstorf
1,Mattstetten - Moosseedorf
1,Kerzers - Mattstetten
