Fahrten,Namen
82,Bern - Rapperswil (BE)
7,Köniz - Rapperswil (BE)
5,Bern - Zollikofen
3,Rapperswil (BE) - Wohlen bei Bern
2,Bremgarten bei Bern - Rapperswil (BE)
2,Muri bei Bern - Rapperswil (BE)
2,Meikirch - Rapperswil (BE)
1,Kirchlindach - Rapperswil (BE)
1,Kerzers - Rapperswil (BE)
1,Ostermundigen - Rapperswil (BE)
1,Rapperswil (BE) - Wünnewil-Flamatt
1,Düdingen - Rapperswil (BE)
1,Neuenegg - Rapperswil (BE)
0,Olten - Rapperswil (BE)
0,Rapperswil (BE) - Schwarzenburg
0,Greng - Rapperswil (BE)
0,Langenthal - Rapperswil (BE)
0,Herzogenbuchsee - Rapperswil (BE)
0,Dottikon - Rapperswil (BE)
0,Huttwil - Rapperswil (BE)
