Fahrten,Namen
1184,Mattstetten
1005,Bern
83,Fraubrunnen
66,Ostermundigen
48,Thun
45,Bäriswil
29,Köniz
26,Münsingen
26,Jegenstorf
16,Lyssach
10,Steffisburg
9,Lützelflüh
8,Freimettigen
7,Herzogenbuchsee
7,Hindelbank
7,Belp
6,Wohlen bei Bern
6,Wichtrach
6,Worb
6,Kerzers
