Fahrten,Namen
980,Bern
470,Solothurn
146,Grenchen
127,Zuchwil
59,Derendingen
59,Lengnau (BE)
46,Langendorf
33,Ittigen
32,Recherswil
28,Köniz
28,Subingen
27,Luterbach
17,Bettlach
17,Walliswil bei Niederbipp
17,Ostermundigen
14,Deitingen
13,Thun
13,Selzach
9,Riedholz
7,Wiler bei Utzenstorf
