Fahrten,Namen
475,Bern
254,Worb Dorf
175,Worbboden
165,Vechigen
107,Boll-Utzigen
88,Worblaufen
30,Ittigen bei Bern
27,"Bern, Hirschengraben"
21,Papiermühle
15,"Bern, Inselplatz"
14,Deisswil
12,Bolligen
11,Stettlen
11,Thun
10,Oberzollikofen
8,Bern (Marzilibahn)
6,Moosseedorf
6,"Bern, Loryplatz"
6,Jegenstorf
6,"Bern, Lorraine"
