Fahrten,Namen
794,Worblaufen
794,Bern
32,Thun
25,"Thun, Postbrücke"
25,Münsingen
24,Lyss
20,Burgdorf
16,Solothurn
15,Konolfingen
14,Bern Bümpliz Süd
14,Belp
13,Niederwangen
9,"Thun, Klosestrasse"
7,"Steffisburg, Ziegelei"
7,Schönbühl Shoppyland
7,"Thun, Progymatte"
7,"Thun, Dürrenast"
6,Olten
6,Bern Brünnen Westside
5,Zürich HB
