Fahrten,Namen
3066,Bern - Ittigen
363,Ittigen - Köniz
88,Ittigen - Thun
68,Ittigen - Wohlen bei Bern
53,Bremgarten bei Bern - Ittigen
48,Biel/Bienne - Ittigen
45,Ittigen - Ostermundigen
43,Bern - Vechigen
42,Fribourg - Ittigen
40,Ittigen - Zürich
39,Ittigen - Kirchlindach
35,Ittigen - Olten
33,Ittigen - Worb
32,Bern - Worb
32,Ittigen - Vechigen
31,Ittigen - Münsingen
26,Bern - Bolligen
24,Ittigen - Spiez
23,Basel - Ittigen
21,Bolligen - Ittigen
