Fahrten,Namen
654,Jegenstorf
623,Bern
91,Fraubrunnen
49,Lyssach
41,Köniz
31,Ostermundigen
20,Muri bei Bern
12,Thun
7,Bremgarten bei Bern
6,Messen
6,Aarberg
5,Münsingen
4,Herzogenbuchsee
4,Kernenried
3,Burgdorf
3,Wohlen bei Bern
3,Wünnewil-Flamatt
3,Langenthal
2,Kirchlindach
2,Studen (BE)
