Fahrten,Namen
1253,Jegenstorf
428,Bern
285,Solothurn
157,Schönbühl RBS
135,Fraubrunnen
125,Schönbühl Shoppyland
85,Bätterkinden
72,"Bern, Bollwerk"
64,"Bern, Hirschengraben"
48,Zollikofen
46,Biberist RBS
40,Oberzollikofen
34,Worblaufen
33,"Bern, Wyleregg"
30,Hindelbank
29,"Solothurn, Hauptbahnhof"
29,"Bern, Bahnhof"
27,"Biberist, St. Urs"
26,Lohn-Lüterkofen
26,Moosseedorf
