Fahrten,Namen
677,Jegenstorf
327,Bern
145,Solothurn
55,Bätterkinden
45,"Bern, Hirschengraben"
43,Schönbühl Shoppyland
32,Schönbühl RBS
29,Worblaufen
27,Zollikofen
27,Fraubrunnen
24,Oberzollikofen
20,Biberist RBS
17,Moosseedorf
16,Lohn-Lüterkofen
15,"Bern, Bollwerk"
15,"Bern, Inselplatz"
13,Biel/Bienne
10,"Bern, Wyleregg"
9,Bern Bümpliz Süd
6,Grafenried
