Fahrten,Namen
686,Bern - Solothurn
332,Bern - Fraubrunnen
228,Bern - Zuchwil
223,Bern - Bätterkinden
131,Bern - Biberist
96,Bern - Langendorf
77,Bern - Lohn-Ammannsegg
45,Bern - Luterbach
44,Bern - Derendingen
30,Bern - Gerlafingen
26,Bätterkinden - Mattstetten
21,Bern - Riedholz
21,Köniz - Solothurn
20,Bern - Walliswil bei Niederbipp
18,Bern - Utzenstorf
18,Bern - Deitingen
15,Bellach - Bern
13,Bern - Subingen
12,Fraubrunnen - Ittigen
12,Bern - Wiler bei Utzenstorf
