Fahrten,Namen
1408,Bern
585,Solothurn
153,Zuchwil
146,Grenchen
131,Biberist
76,Gerlafingen
68,Lohn-Ammannsegg
59,Derendingen
59,Lengnau (BE)
49,Ittigen
46,Langendorf
34,Köniz
32,Recherswil
27,Luterbach
27,Subingen
26,Halten
24,Ostermundigen
18,Bellach
17,Zielebach
17,Bettlach
