Fahrten,Namen
2437,Bern
670,Solothurn
634,Jegenstorf
293,Fraubrunnen
251,Zuchwil
153,Biberist
119,Bätterkinden
85,Lyssach
75,Lohn-Ammannsegg
71,Utzenstorf
62,Gerlafingen
62,Köniz
60,Derendingen
58,Langendorf
49,Ostermundigen
35,Ittigen
33,Luterbach
29,Thun
26,Hindelbank
23,Koppigen
