Fahrten,Namen
582,Bern - Solothurn
507,Bern - Jegenstorf
252,Bern - Fraubrunnen
223,Bern - Zuchwil
142,Bern - Biberist
108,Bern - Bätterkinden
70,Bern - Lyssach
70,Bern - Lohn-Ammannsegg
64,Bern - Utzenstorf
56,Bern - Gerlafingen
53,Bern - Langendorf
50,Bern - Derendingen
30,Bern - Luterbach
24,Hindelbank - Jegenstorf
23,Bern - Koppigen
23,Jegenstorf - Ostermundigen
22,Burgdorf - Fraubrunnen
22,Köniz - Solothurn
19,Bern - Halten
19,Bern - Recherswil
