Fahrten,Namen
1126,Bern
670,Solothurn
251,Zuchwil
60,Derendingen
58,Langendorf
33,Luterbach
33,Köniz
28,Ittigen
22,Recherswil
19,Bellach
18,Gerlafingen
17,Thun
17,Rapperswil (BE)
16,Wiedlisbach
15,Walliswil bei Niederbipp
15,Subingen
15,Deitingen
14,Riedholz
13,Ostermundigen
10,Niederbipp
