Fahrten,Namen
1011,Bern
654,Jegenstorf
486,Mattstetten
91,Fraubrunnen
64,Köniz
56,Ostermundigen
49,Lyssach
33,Muri bei Bern
27,Bäriswil
21,Thun
13,Biel/Bienne
12,Münsingen
9,Bremgarten bei Bern
7,Aarberg
6,Wohlen bei Bern
6,Messen
5,Studen (BE)
4,Herzogenbuchsee
4,Langenthal
4,Steffisburg
