Fahrten,Namen
365,Bern - Jegenstorf
64,Bern - Fraubrunnen
58,Bern - Mattstetten
30,Jegenstorf - Köniz
12,Jegenstorf - Thun
5,Mattstetten - Thun
2,Fraubrunnen - Köniz
2,Jegenstorf - Langenthal
1,Jegenstorf - Steffisburg
1,Fraubrunnen - Ostermundigen
1,Bern - Messen
1,Jegenstorf - Langnau im Emmental
1,Jegenstorf - Münsingen
1,Jegenstorf - Luzern
1,Köniz - Mattstetten
1,Langenthal - Mattstetten
1,Freimettigen - Jegenstorf
1,Bremgarten bei Bern - Jegenstorf
1,Jegenstorf - Wünnewil-Flamatt
1,Bremgarten bei Bern - Fraubrunnen
