Fahrten,Namen
1316,Bern
638,Jegenstorf
354,"Schönbühl RBS, Bahnhof"
223,"Schönbühl, Platane"
159,Schönbühl RBS
104,"Mattstetten, Dorf"
75,Grafenried
51,"Fraubrunnen, Bahnhof"
51,"Bern, Markuskirche"
49,"Lyssach, Kernenriedstrasse"
36,"Jegenstorf, Zentrum"
34,"Ostermundigen, Zollgasse"
32,"Bern, Inselpark"
31,Bern Wankdorf
28,"Bern, Galgenfeld"
27,"Bäriswil BE, Mätteli"
27,"Bern, Eigerplatz"
26,Thun
24,"Bern, Salem"
23,"Bethlehem b. Bern, Säge"
