Fahrten,Namen
1000,Bern - Solothurn
502,Olten - Solothurn
340,Bern - Zuchwil
339,Biel/Bienne - Solothurn
289,Basel - Biel/Bienne
226,Biel/Bienne - Olten
199,Biel/Bienne - Zürich
176,Olten - Zuchwil
171,Solothurn - Zürich
126,Biel/Bienne - Zuchwil
121,Bern - Grenchen
104,Basel - Solothurn
97,Solothurn - Trimbach
96,Bern - Langendorf
91,Grenchen - Olten
89,Aarau - Solothurn
88,Kloten - Le Grand-Saconnex
77,Genève - Zürich
72,Zuchwil - Zürich
59,Nidau - Solothurn
