Fahrten,Namen
3279,Solothurn
1890,Bern
1590,Biel/Bienne
1350,Olten
1137,Zuchwil
670,Zürich
508,Basel
382,Grenchen
231,Kloten
211,Langendorf
180,Trimbach
177,Nidau
157,Aarau
154,Derendingen
129,Biberist
126,Luterbach
125,Gerlafingen
125,Le Grand-Saconnex
117,Genève
107,Walliswil bei Niederbipp
