Fahrten,Namen
155,RE5 (Regionalverkehr Bern-Solothurn)
63,884 (Autobusbetrieb RBS)
7,882 (PostAuto AG)
7,S2 (BLS AG (bls))
4,IR65 (BLS AG (bls))
3,466 (Busland AG)
2,S1 (BLS AG (bls))
2,RE1 (BLS AG (bls))
1,IR17 (BLS AG (bls))
1,S51 (BLS AG (bls))
0,469 (Bürgerbus Hellsau-Höchstetten-Willadingen-Koppigen)
0,IC81 (Schweizerische Bundesbahnen SBB)
0,S4 (BLS AG (bls))
0,S7 (Regionalverkehr Bern-Solothurn)
0,570 (PostAuto AG)
0,363 (Autobusbetrieb RBS)
0,S3 (BLS AG (bls))
0,74 (Automobildienste Aare Seeland mobil)
