Fahrten,Namen
1612,Bern - Biel/Bienne
636,Bern - Rapperswil (BE)
365,Bern - Jegenstorf
363,Bern - Nidau
192,Bern - Schüpfen
151,Bern - Moosseedorf
113,Bern - Burgdorf
100,Bern - Studen (BE)
99,Bern - Hasle bei Burgdorf
87,Biel/Bienne - Köniz
84,Bern - Ipsach
84,Bern - Oberburg
73,Bern - Brügg
69,Bern - Port
64,Bern - Fraubrunnen
63,Bern - Neuchâtel
58,Bern - Mattstetten
56,Bern - Lyss
53,Köniz - Rapperswil (BE)
41,Bern - Grossaffoltern
