Fahrten,Namen
430,Bern
422,Jegenstorf
69,Fraubrunnen
32,Köniz
12,Thun
2,Münsingen
2,Bremgarten bei Bern
2,Langenthal
1,Steffisburg
1,Ostermundigen
1,Messen
1,Langnau im Emmental
1,Luzern
1,Freimettigen
1,Wünnewil-Flamatt
1,Lyssach
1,Kloten
1,Wohlen bei Bern
1,Birmenstorf (AG)
1,Zürich
