Fahrten,Namen
1976,Bolligen
963,Bern
377,"Bolligen, Halen"
211,Worblaufen
167,"Bern, Hirschengraben"
98,Boll-Utzigen
82,Deisswil
79,"Bern, Bollwerk"
77,"Bern, Bärenplatz"
73,Moosseedorf
64,"Ittigen, Pulverstutz"
63,"Krauchthal, Post"
63,"Bern, Wankdorfplatz"
57,"Ostermundigen, Waldeck"
47,"Hettiswil b. H., Dorf"
45,"Bern, Gewerbeschule"
44,Worbboden
42,"Bern, UPD Waldau"
39,"Ostermundigen, Blankweg"
38,"Bern, Inselplatz"
