Fahrten,Namen
162,S7 (Regionalverkehr Bern-Solothurn)
9,791 (PostAuto AG)
2,6 (Städtische Verkehrsbetriebe Bern)
2,RE5 (Regionalverkehr Bern-Solothurn)
2,S6 (BLS AG (bls))
2,IR65 (BLS AG (bls))
1,IC8 (Schweizerische Bundesbahnen SBB)
1,S31 (BLS AG (bls))
1,S51 (BLS AG (bls))
1,EC (Schweizerische Bundesbahnen SBB)
1,IC1 (Schweizerische Bundesbahnen SBB)
1,IC61 (Schweizerische Bundesbahnen SBB)
1,IR17 (BLS AG (bls))
1,S52 (BLS AG (bls))
1,S20 (Schweizerische Bundesbahnen SBB)
1,765 (Verkehrsbetriebe Glattal)
0,IC21 (Schweizerische Bundesbahnen SBB)
0,IR15 (Schweizerische Bundesbahnen SBB)
0,IC6 (Schweizerische Bundesbahnen SBB)
0,570 (PostAuto AG)
