Fahrten,Namen
309,Bern
309,Worb Dorf
13,Belp
10,Burgdorf
7,"Enggistein, Dorf"
6,Belp Steinbach
6,"Lützelflüh-Goldbach, Bahnhof"
5,"Walkringen, Niederwil"
4,"Walkringen, Bahnhof"
4,Oberburg
4,"Enggistein, Rüttihubelstrasse"
3,"Arni BE, Hämlismatt"
3,Kehrsatz
2,Sumiswald-Grünen
2,"Belp, Zelgweg"
2,"Worb, Filzfabrik"
2,Kirchberg-Alchenflüh
2,"Thurnen, Bahnhof"
2,"Riggisberg, Graben"
2,Lyss
