Fahrten,Namen
221,Bern - Worb
21,Belp - Worb
10,Bern - Walkringen
9,Burgdorf - Worb
4,Arni (BE) - Worb
3,Kirchberg (BE) - Worb
3,Oberburg - Worb
3,Kehrsatz - Worb
2,Sumiswald - Worb
2,Landiswil - Worb
2,Hasle bei Burgdorf - Worb
2,Toffen - Worb
2,Riggisberg - Worb
2,Lyss - Worb
1,Kaufdorf - Worb
1,Uetendorf - Worb
1,Schwarzenburg - Worb
1,Walkringen - Worb
1,Worb - Zürich
1,Hindelbank - Worb
