Fahrten,Namen
41,Vechigen
29,Bern
4,Thun
3,Köniz
2,Biel/Bienne
0,Spiez
0,Olten
0,Lohn-Ammannsegg
0,Langenthal
0,Kloten
0,Beatenberg
0,Schwarzenburg
0,Luzern
0,Herzogenbuchsee
