Fahrten,Namen
772,Bätterkinden
359,Bern
180,Fraubrunnen
175,Utzenstorf
126,Solothurn
93,Koppigen
74,Jegenstorf
63,Biberist
58,Mattstetten
49,Kirchberg (BE)
44,Zuchwil
40,Lohn-Ammannsegg
37,Buchegg
33,Herzogenbuchsee
32,Burgdorf
30,Lyssach
27,Gerlafingen
18,Ittigen
16,Messen
15,Zollikofen
