Fahrten,Namen
3235,Bern - Ittigen
375,Ittigen - Köniz
91,Bern - Bolligen
88,Ittigen - Thun
86,Bern - Vechigen
69,Ittigen - Wohlen bei Bern
66,Bern - Worb
54,Bremgarten bei Bern - Ittigen
52,Ittigen - Ostermundigen
50,Biel/Bienne - Ittigen
48,Bern - Stettlen
42,Fribourg - Ittigen
40,Ittigen - Zürich
39,Ittigen - Kirchlindach
37,Ittigen - Worb
35,Ittigen - Olten
35,Ittigen - Vechigen
31,Ittigen - Münsingen
24,Ittigen - Spiez
23,Basel - Ittigen
