Fahrten,Namen
592,Jegenstorf
388,Bern
94,Mattstetten
67,Ittigen
65,Zollikofen
54,Bätterkinden
51,Solothurn
50,Fraubrunnen
31,Köniz
30,Moosseedorf
22,Thun
18,Zuchwil
14,Biberist
10,Lohn-Ammannsegg
8,Utzenstorf
6,Worb
5,Langendorf
4,Münsingen
4,Rapperswil (BE)
3,Biel/Bienne
