Fahrten,Namen
889,Ittigen
663,Bern
92,Thun
79,Köniz
68,Worb
31,Zollikofen
28,Burgdorf
27,Belp
23,Lyss
23,Vechigen
17,Jegenstorf
15,Zürich
15,Steffisburg
14,Münsingen
12,Wohlen bei Bern
11,Kehrsatz
10,Freimettigen
9,Solothurn
8,Moosseedorf
8,Fraubrunnen
