Fahrten,Namen
79,Bern - Fraubrunnen
8,Bern - Lyssach
2,Fraubrunnen - Ostermundigen
2,Bätterkinden - Ostermundigen
2,Lyssach - Ostermundigen
1,Ostermundigen - Utzenstorf
1,Köniz - Lyssach
0,Fraubrunnen - Köniz
0,Fraubrunnen - Rubigen
0,Bern - Kirchberg (BE)
0,Grossaffoltern - Zollikofen
0,Kehrsatz - Lyssach
0,Fraubrunnen - Münsingen
0,Bern - Kernenried
0,Aarberg - Fraubrunnen
0,Kirchberg (BE) - Ostermundigen
0,Fraubrunnen - Thun
0,Bätterkinden - Köniz
0,Koppigen - Ostermundigen
0,Köniz - Utzenstorf
