Fahrten,Namen
57,Worb
48,Bern
2,Burgdorf
1,Belp
1,Rapperswil (BE)
1,Münsingen
1,Oberburg
1,Köniz
1,Freimettigen
0,Schwarzenburg
0,Arni (BE)
0,Thun
0,Olten
0,Walkringen
0,Fraubrunnen
0,Grenchen
0,Landiswil
