Fahrten,Namen
333,Bern - Ittigen
199,Bern - Worb
189,Bern - Vechigen
73,Bern - Stettlen
22,Ittigen - Köniz
18,Ittigen - Thun
11,Biel/Bienne - Ittigen
8,Bolligen - Thun
6,Ittigen - Zürich
5,Stettlen - Thun
5,Ittigen - Lyss
4,Ittigen - Nidau
4,Bern - Walkringen
4,Ittigen - Spiez
3,Biel/Bienne - Bolligen
3,Bolligen - Zürich
3,Freimettigen - Ittigen
3,Fraubrunnen - Ittigen
3,Ittigen - Olten
3,Ittigen - Langnau im Emmental
