Fahrten,Namen
854,Bern - Vechigen
153,Ostermundigen - Vechigen
109,Ittigen - Vechigen
95,Vechigen - Worb
54,Muri bei Bern - Vechigen
45,Köniz - Vechigen
40,Stettlen - Vechigen
26,Vechigen - Zollikofen
23,Bolligen - Vechigen
20,Mattstetten - Vechigen
17,Münsingen - Vechigen
14,Burgdorf - Vechigen
11,Rapperswil (BE) - Vechigen
11,Belp - Vechigen
10,Thun - Vechigen
10,Krauchthal - Vechigen
8,Grosshöchstetten - Vechigen
8,Moosseedorf - Vechigen
7,Rubigen - Vechigen
7,Lyssach - Vechigen
