Fahrten,Namen
344,Bern
211,Worb
148,Vechigen
4,Walkringen
2,Köniz
2,Rapperswil (BE)
2,Schwarzenburg
1,Biel/Bienne
1,Olten
1,Thun
1,Zürich
1,Lyss
1,Kerzers
1,Fraubrunnen
1,Kehrsatz
1,Nidau
1,Bätterkinden
1,Kloten
0,Basel
0,Schüpfen
