Fahrten,Namen
3511,Bern
1302,Solothurn
493,Jegenstorf
435,Fraubrunnen
394,Zuchwil
330,Bätterkinden
273,Biberist
156,Lohn-Ammannsegg
130,Grenchen
104,Langendorf
99,Köniz
83,Gerlafingen
72,Mattstetten
69,Ittigen
63,Utzenstorf
61,Lengnau (BE)
49,Derendingen
47,Luterbach
47,Zollikofen
34,Thun
