Fahrten,Namen
236,Moosseedorf
182,Bern
47,"Bern, Hirschengraben"
15,"Bern, Inselplatz"
13,"Bümpliz, Unterführung"
13,"Bern, Kocherpark"
6,Bern (Marzilibahn)
6,Bern Marzili
5,Münsingen
4,Thun
3,"Liebefeld, Hessstrasse"
3,"Thun, Postbrücke"
2,Olten
2,"Bern, Loryplatz"
1,Fribourg/Freiburg
1,"Bern, Wander"
1,"Thun, Klosestrasse"
1,"Bern, Obergericht"
1,Bern Brünnen Westside
1,Herzogenbuchsee
