Fahrten,Namen
1850,Bern - Ittigen
190,Ittigen - Köniz
50,Biel/Bienne - Ittigen
44,Ittigen - Wohlen bei Bern
32,Ittigen - Thun
26,Ittigen - Kirchlindach
23,Ittigen - Ostermundigen
22,Fribourg - Ittigen
18,Ittigen - Muri bei Bern
16,Ittigen - Spiez
15,Ittigen - Olten
15,Ittigen - Zürich
14,Bern - Bolligen
13,Ittigen - Solothurn
12,Ittigen - Nidau
9,Ittigen - Meikirch
9,Ittigen - Langenthal
9,Basel - Ittigen
7,Ittigen - Kehrsatz
7,Beatenberg - Ittigen
