Fahrten,Namen
288,Bern - Ittigen
18,Ittigen - Thun
11,Biel/Bienne - Ittigen
7,Ittigen - Köniz
6,Ittigen - Zürich
5,Ittigen - Lyss
4,Ittigen - Nidau
4,Ittigen - Spiez
3,Freimettigen - Ittigen
3,Fraubrunnen - Ittigen
3,Ittigen - Olten
3,Ittigen - Langnau im Emmental
3,Ittigen - Steffisburg
2,Ittigen - Solothurn
2,Düdingen - Ittigen
2,Hindelbank - Ittigen
2,Ittigen - Schwarzenburg
2,Belp - Ittigen
2,Bätterkinden - Ittigen
2,Ittigen - Wünnewil-Flamatt
