Fahrten,Namen
931,Bern
688,Jegenstorf
434,Schönbühl Shoppyland
166,Worblaufen
143,Grafenried
70,Zollikofen
69,"Schönbühl RBS, Bahnhof"
67,"Schönbühl, Platane"
59,Solothurn
46,Thun
42,Oberzollikofen
37,"Bern, Hirschengraben"
37,Bätterkinden
31,Fraubrunnen
26,Schönbühl RBS
26,Moosseedorf
22,Schalunen
22,"Bern, Eigerplatz"
21,"Bern, Inselpark"
15,"Bümpliz, Unterführung"
