Fahrten,Namen
2317,Bern
1585,Solothurn
1134,Fraubrunnen
714,Bätterkinden
592,Jegenstorf
294,"Fraubrunnen, Bahnhof"
293,"Lyssach, Bernstrasse West"
240,"Lyssach, Kernenriedstrasse"
229,Biberist RBS
226,"Bern, Bollwerk"
220,Schönbühl RBS
192,"Bern, Hirschengraben"
163,"Solothurn, Hauptbahnhof"
160,Schönbühl Shoppyland
145,"Biberist, St. Urs"
135,"Bern, Wyleregg"
110,Lohn-Lüterkofen
107,"Utzenstorf, Poststrasse"
107,Zollikofen
96,"Bätterkinden, Bahnhof"
