Fahrten,Namen
554,Bern
253,Worb Dorf
174,Worbboden
165,Vechigen
105,Boll-Utzigen
94,Stettlen
91,Worblaufen
30,Ittigen bei Bern
27,"Bern, Hirschengraben"
21,Papiermühle
15,"Bern, Inselplatz"
14,Deisswil
13,Thun
13,Oberzollikofen
12,Bolligen
9,Bern (Marzilibahn)
7,Jegenstorf
6,Moosseedorf
6,"Bern, Loryplatz"
6,Biel/Bienne
