Fahrten,Namen
29,Fraubrunnen
8,Jegenstorf
7,Solothurn
4,Bern
2,Biberist
2,Zuchwil
1,Muri bei Bern
1,Derendingen
1,Lohn-Ammannsegg
1,Biel/Bienne
1,Ittigen
1,Lyssach
1,Langendorf
1,Beatenberg
1,Nidau
0,Bätterkinden
0,Ostermundigen
0,Grenchen
0,Zollikofen
0,La Tène
