Fahrten,Namen
178,Bern - Worb
69,Bern - Rubigen
22,Köniz - Worb
21,Belp - Worb
14,Köniz - Rubigen
9,Burgdorf - Worb
4,Kehrsatz - Worb
3,Thun - Worb
3,Spiez - Worb
2,Bern - Grosshöchstetten
2,Uetendorf - Worb
2,Wohlen bei Bern - Worb
2,Toffen - Worb
2,Lyssach - Worb
2,Biel/Bienne - Worb
1,Lyss - Worb
1,Münsingen - Rubigen
1,Biel/Bienne - Rubigen
1,Frutigen - Rubigen
1,Beatenberg - Worb
